caseid,startmonth,startday,startyear,endmonth,endday,endyear,ongoingasofmonth,ongoingasofday,ongoingasofyear,sender1,sender2,sender3,sender4,sender5,primarysender,targetstate,institution,institutionid,targetinstitution,otherinstitution,issue1,issue2,issue3,otherissue,threat,threatid1,threatid2,threatid3,sanctiontypethreat,othersanctiontypethreatened,bspecif,scommit,threatenedtargetinterest,dsanctions,carrots,anticipatedtargetcosts,anticipatedtargetcostsfigureifav,tcurrency,tyearofestimate,anticipatedsendercosts,scurrency,syearofestimate,imposition,sancimpositionstartmonth,sancimpositionstartday,sancimpositionstartyear,sanctionidentity,sanctiontype,othersanctiontype,implementationofdiplomaticsancti,carrotsduringsanction,carrotvalue,carrotcurrency,carrotyear,targetcosts,targeteconomiccostsfigure,targeteconomiccostscurrency,targeteconomiccostsyear,sendercosts,sendereconomiccostsfigure,sendereconomiccostscurrency,sendereconomiccostsyear,finaloutcome,settlementnaturesender,settlementnaturetarget
1993080701,8,7,1993,,,,,,,,,,,,,2,1,1830,0,,13,,,,1,8,,,4,,1,2,3,,,1,,,,1,,,1,8,7,1993,6,3,,,0,,,,1,10000000,USD per year,1992,1,,,,,,
1993082701,8,27,1993,,,,,,,2,,,,,2,740,0,,,,13,,,,1,6,,,4,,2,2,3,,,1,,,,1,,,1,8,27,1993,5,3,,,0,,,,1,,,,1,,,,,,
1993092701,9,27,1993,12,10,1993,,,,2,,,,,2,135,0,,,,4,,,,1,3,,,8,,2,3,1,,,2,,,,1,,,0,,,,,,,,,,,,,,,,,,,,1,7,3
1993101801,10,18,1993,,,,,,,20,,,,,20,325,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,10,18,1993,1,3,,,0,,,,1,,,,1,,,,,,
1993101802,10,18,1993,,,,,,,20,,,,,20,732,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,10,18,1993,1,3,,,0,,,,1,,,,1,,,,,,
1993101803,10,18,1993,,,,,,,20,,,,,20,230,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,10,18,1993,1,3,,,0,,,,1,,,,1,,,,,,
1993101804,10,18,1993,,,,,,,20,,,,,20,369,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,10,18,1993,1,3,,,0,,,,1,,,,1,,,,,,
1993110801,11,8,1993,7,1,1995,,,,2,,,,,2,713,0,,,,12,,,,1,6,,,,,2,2,3,,,2,24,million dollars,1994,1,,,0,11,8,1993,5,3,,,,,,,,,,,,,,,7,9,1
1993119901,11,,1993,12,11,1993,,,,820,,,,,820,900,0,,,,13,,,Diplomatic insult,1,6,,,4,,2,3,3,,,2,,,,2,,,0,,,,,,,,,,,,,,,,,,,,1,7,3
1993120501,12,5,1993,12,11,1993,,,,900,,,,,900,820,0,,,,13,,,,1,5,,,1,,2,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3,3,7
1993122001,12,20,1993,,,,,,,255,220,325,,,255,305,1,1830,1,,13,,,,1,8,,,,,2,2,3,,,,,,,1,,,1,12,21,1993,6,3,,,0,,,,1,,,,1,,,,6,5,3
1994010101,1,1,1994,,,,,,,20,,,,,20,211,0,,,,13,,,galvanized steel,1,1,,,4,,1,2,3,,,1,,,,1,,,1,1,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994010102,1,1,1994,,,,,,,20,,,,,20,255,0,,,,13,,,galvanized steel,1,1,,,4,,1,2,3,,,1,,,,1,,,1,1,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994010103,1,1,1994,,,,,,,20,,,,,20,200,0,,,,13,,,galvanized steel,1,1,,,4,,1,2,3,,,1,,,,1,,,1,1,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994020701,2,7,1994,10,29,1997,,,,,,,,,,2,1,1830,0,,13,,,,0,,,,,,,,,,,,,,,,,,1,2,7,1994,6,3,,,0,,,,1,,,,1,,,,8,,
1994021001,2,10,1994,,,,,,,70,,,,,70,2,0,,,,13,,,,1,1,,,4,,,,3,,,1,,,,1,,,1,11,25,1994,1,3,,,,,,,1,,,,1,,,,,,
1994021201,2,12,1994,7,7,1994,,,,2,,,,,2,135,,,0,,8,11,,,1,1,5,,8,,1,2,1,,,1,30000000,USD,1994,1,,,0,,,,,,,,,,,,,,,,,,,,3,2,8
1994021501,2,15,1994,10,2,1994,,,,2,,,,,2,740,0,,,,13,,,,1,4,6,,1,,2,3,,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,5,7,3
1994021502,2,15,1994,3,13,1994,,,,2,,,,,2,740,0,,,,13,,,,1,4,5,,4,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,5,6,4
1994022401,2,24,1994,10,15,1995,,,,350,,,,,350,343,0,,,,1,5,,remove Greek symbols from Macedonian flag,0,,,,,,,,,,,,,,,,,,1,2,24,1994,5,1 5,,4,,,,,3,,,,1,,,,10,6,4
1994022501,2,25,1994,3,11,1994,,,,2,,,,,2,220,0,,,,13,,,,1,4,5,,4,,2,3,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,8,2
1994022801,2,28,1994,3,8,1995,,,,2,,,,,2,100,0,,,,13,,,,1,1,,,4,,2,1,,,,1,93800000,US dollars,1994,1,US dollars,1994,1,9,16,1994,1,3,,,0,,,,1,93800000,US dollars,1994,1,93800000,US dollars,1994,8,0,10
1994022802,2,28,1994,3,8,1995,,,,2,,,,,2,130,0,,,,13,,,,1,1,,,4,,2,1,,,,1,15400000,US dollars,1994,1,US dollars,1994,1,9,16,1994,1,3,,,0,,,,1,15400000,US dollars,1994,1,15400000,US dollars,1994,8,0,10
1994030801,3,8,1994,7,29,1994,,,,2,,,,,2,710,0,,,,8,,,,1,4,5,,10,,,,3,,,1,30100000000,USD,1994,1,USD,1994,0,,,,,,,,,,,,,,,,,,,,3,2,8
1994031501,3,15,1994,,,,7,18,2011,1000,2,,,,1000,625,1,1830 4400,1,,2,8,,,0,,,,,,,,,,,,,,,,,,1,3,15,1994,5 6,2 6 7 8,,,0,,,,1,,,,1,,,,,,
1994031502,3,15,1994,12,13,1996,,,,255,,,,,255,732,1,1830,0,,13,,,,1,8,,,4,,2,2,3,,,1,,,,1,,,1,3,15,1994,6,3,,,0,,,,1,,,,1,,,,10,5,5
1994031503,3,15,1994,,,,,,,,,,,,,732,1,1830,0,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,15,1994,6,3,,,0,,,,1,,,,1,,,,,,
1994031504,3,15,1994,,,,,,,,,,,,,740,1,1830,0,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,15,1994,6,3,,,0,,,,1,,,,1,,,,,,
1994031505,3,15,1994,10,23,2006,,,,,,,,,,710,1,1830,0,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,15,1994,6,3,,,0,,,,1,,,,1,,,,,,
1994031506,3,15,1994,10,23,2006,,,,,,,,,,713,1,1830,0,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,15,1994,6,3,,,0,,,,1,,,,1,,,,,,
1994031507,3,15,1994,6,31,1996,,,,255,,,,,255,710,1,1830,0,,13,,,,1,8,,,4,,2,2,3,,,1,,,,1,,,0,,,,,,,,0,,,,,,,,,,,,3,3,7
1994032101,3,21,1994,3,9,1995,,,,255,,,,,255,640,0,,,,8,,,,1,2,,,5,,1,2,5 2,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,,
1994032801,3,28,1994,,,,,,,20,,,,,20,325,0,,,,13,,,,1,1,,,,,,,,,,,,,,,,,1,3,28,1994,1,3,,,,,,,1,,,,1,,,,8,0,6
1994032802,3,28,1994,,,,,,,325,,,,,325,20,0,,,,13,,,,1,6,,,1,,2,1,3,,,1,35000000,USD,1994,1,USD,1995,0,,,,,,,,,,,,,,,,,,,,2,5,5
1994039901,3,,1994,,,,,,,20,,,,,20,900,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039902,3,,1994,,,,,,,20,,,,,20,140,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039903,3,,1994,,,,,,,20,,,,,20,200,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039904,3,,1994,,,,,,,20,,,,,20,220,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039905,3,,1994,,,,,,,20,,,,,20,255,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039906,3,,1994,,,,,,,20,,,,,20,740,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039907,3,,1994,,,,,,,20,,,,,20,732,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039908,3,,1994,,,,,,,20,,,,,20,230,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039909,3,,1994,,,,,,,20,,,,,20,380,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994039910,3,,1994,,,,,,,20,,,,,20,2,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040101,4,1,1994,,,,,,,20,,,,,20,900,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040102,4,1,1994,,,,,,,20,,,,,20,140,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040103,4,1,1994,,,,,,,20,,,,,20,220,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040104,4,1,1994,,,,,,,20,,,,,20,255,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040105,4,1,1994,,,,,,,20,,,,,20,740,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040106,4,1,1994,,,,,,,20,,,,,20,920,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040107,4,1,1994,,,,,,,20,,,,,20,732,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040108,4,1,1994,,,,,,,20,,,,,20,230,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040109,4,1,1994,,,,,,,20,,,,,20,380,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040110,4,1,1994,,,,,,,20,,,,,20,200,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994040111,4,1,1994,,,,,,,20,,,,,20,2,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,1,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994041201,4,12,1994,2,26,1995,,,,710,,,,,710,2,0,,,,13,,,,1,6,,,4 10,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,5,5,5
1994042101,4,21,1994,,,,,,,70,,,,,70,710,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,4,21,1994,5,3,,,0,,,,1,,,,1,,,,,,
1994060101,6,1,1994,,,,,,,713,,,,,713,740,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,6,1,1994,5,3,,,0,,,,1,,,,1,,,,,,
1994063001,6,30,1994,2,26,1995,,,,2,,,,,2,710,0,,,,13,,,,1,4,1,,4,,2,3,3,,,1,3800000000,USD,1995,1,,,0,,,,,,,,,,,,,,,,,,,,5,5,5
1994063002,6,30,1994,7,2,1994,,,,2,,,,,2,160,0,,,,13,,,,1,4,1,,4,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,,
1994070401,7,4,1994,2,27,1996,,,,345,,,,,345,346,0,,,,2,,,Enforce peace settlement,0,,,,,,,,,,,,,,,,,,1,7,4,1994,5,1,,,0,,,,3,,,,,,,,7,8,2
1994072901,7,29,1994,,,,12,4,1997,2,,,,,2,710,0,,,,13,,,,1,5,,,4,,2,1,,,,1,,,,1,,,1,7,29,1994,4,3,,,0,,,,1,,,,1,,,,,,
1994079901,7,,1994,2,9,1995,,,,350,,,,,350,339,0,,,,4,8,,,0,,,,,,,,,,,,,,,,,,1,8,15,1994,5,8 7,,,0,,,,1,35000000,ECU,1994,1,,,,6,7,3
1994080201,8,2,1994,8,,1995,,,,70,,,,,70,2,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,8,2,1994,1,3,,,0,,,,1,,,,1,,,,8,2,8
1994080301,8,3,1994,9,2,1998,,,,2,,,,,2,255,0,,,,13,,,,1,1,,,4,,2,2,3,,,1,,,,1,,,1,8,3,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994080302,8,3,1994,,,,,,,2,,,,,2,325,0,,,,13,,,,1,1,,,4,,2,2,3,,,1,,,,1,,,1,8,3,1994,1,3,,,,,,,1,,,,1,,,,,,
1994081301,8,13,1994,,,,,,,2,,,,,2,305,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,8,13,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994081302,8,13,1994,,,,,,,2,,,,,2,740,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,8,13,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994081303,8,13,1994,,,,,,,2,,,,,2,732,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,8,13,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994081304,8,13,1994,1,28,1995,,,,2,,,,,2,70,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,,
1994081305,8,13,1994,1,28,1995,,,,2,,,,,2,230,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,,
1994081306,8,14,1994,,,,,,,2,,,,,2,160,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,8,14,1994,1,3,,,0,,,,1,,,10,1,,,10,,,
1994081307,8,14,1994,,,,,,,2,,,,,2,740,0,,,,13,,,,1,1,,,4,,2,2,3,,,1,,,,1,,,1,8,14,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994081308,8,14,1994,1,27,1995,,,,70,,,,,2,160,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,2,8
1994081309,8,14,1994,1,27,1995,,,,2,,,,,2,230,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,2,8
1994090601,9,6,1994,,,,,,,255,,,,,255,325,1,1830,1,,13,,,,1,8,,,10,,1,1,,,,1,,,,1,,,0,,,,,,,,0,,,,,,,,,,,,,,
1994092301,9,23,1994,2,27,1996,,,,,,,,,,346,1,4400,0,,2,,,Enforce peace settlement,0,,,,,,,,,,,,,,,,,,1,9,23,1994,6,1 6,,,0,,,,3,,,,1,,,,7,8,2
1994101701,10,17,1994,4,11,2001,,,,2,,,,,2,1000,0,,,,13,,,EU,1,4,5,6,4,,1,3,3,,,1,520000000,USD,1998,1,,,1,12,21,1998,5,3,,,,,,,1,191000000,USD,1998,1,,,,10,5,5
1994112101,11,21,1994,,,,,,,70,,,,,70,710,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,11,21,1994,5,3,,,0,,,,1,,,,1,,,,,,
1994120501,12,5,1994,12,4,1995,,,,2,,,,,2,1000,0,,,,13,,,EU is target,1,4,1,,1 4,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,5,5,5
1994121601,12,16,1994,,,,,,,713,,,,,713,140,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,12,16,1994,1,3,,,0,,,,1,,,,1,,,,,,
1994121602,12,16,1994,,,,1,13,1995,713,,,,,713,20,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,12,16,1994,5,3,,,0,,,,1,,,,1,,,,,,
1994121603,12,16,1994,12,16,1994,,,,713,,,,,713,2,0,,,,13,,,,1,6,,,4,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,8,2
1994121604,12,16,1994,12,16,1994,,,,713,,,,,713,850,0,,,,13,,,,1,6,,,4,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,8,2
1994121605,12,16,1994,,,,,,,713,,,,,713,140,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,12,16,1994,5,3,,,0,,,,1,,,,1,,,,,,
1995012501,1,25,1995,,,,,,,2,,,,,2,160,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,1,25,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995012502,1,25,1995,,,,,,,2,,,,,2,325,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,1,25,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995012503,1,25,1995,,,,,,,2,,,,,2,140,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
1995012504,1,25,1995,,,,,,,2,,,,,2,255,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
1995012701,1,27,1995,,,,,,,2,,,,,2,140,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,1,27,1995,1,3,,,0,,,,1,,,10,1,,,10,,,
1995012702,1,27,1995,,,,,,,2,,,,,2,255,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,1,27,1995,1,3,,,0,,,,1,,,10,1,,,10,,,
1995012801,1,28,1995,12,4,2003,,,,2,,,,,2,740,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,1,28,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995020301,2,3,1995,3,2,1995,,,,2,,,,,2,100,,,,,11,,,,1,5,3,,8,,1,3,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,0,10
1995020302,2,3,1995,3,2,1995,,,,2,,,,,2,145,,,,,11,,,,1,5,3,,8,,1,3,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,0,10
1995020303,2,3,1995,3,2,1995,,,,2,,,,,2,135,,,,,11,,,,1,5,3,,8,,1,3,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,0,10
1995020304,2,3,1995,,,,2,6,2006,630,,,,,630,385,,,0,,1,,,,1,5,,,3,,2,3,4,4,,1,40,million dollars,1995,1,,,0,2,3,1995,4,2,,,0,,,,,,,,,,,,,,
1995020801,2,8,1995,5,,2000,,,,666,,,,,2,660,0,,,,7,,,,0,,,,,,,,,,,,,,,,,,1,2,8,1995,5,5,,,0,,,,,,,,1,,,,8,2,8
1995021001,2,10,1995,,,,,,,830,,,,,830,640,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,2,10,1995,5,4,,,0,,,,1,,,,1,,,,,,
1995021002,2,10,1995,,,,,,,830,,,,,830,820,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,2,10,1995,5,4,,,0,,,,1,,,,1,,,,,,
1995021003,2,10,1995,5,18,1998,,,,2,,,,,2,1000,0,,,,13,,,,1,2,,,3,,2,3,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,5,3,7
1995021301,2,13,1995,,,,,,,365,,,,,365,800,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,2,13,1995,5,3,,,0,,,,1,,,,1,,,,,,
1995021701,2,17,1995,3,20,1995,,,,2,,,,,2,651,0,,,,15,,,,1,3,,,8,,,1,,,,1,1700000000,,,,,,0,,,,,,,,0,,,,,,,,,,,,3,0,0
1995022201,2,22,1995,12,6,1995,,,,20,,,,,20,1000,0,,,,13,,,EU is target,1,6,4,,4,,2,3,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,5,7,3
1995022202,2,22,1995,12,6,1995,,,,,,,,,,20,1,1830,,,13,,,,1,7,,,1,,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,5,3,7
1995030101,3,1,1995,2,25,2002,,,,2,,,,,2,700,0,,,,11,,,,0,,,,,,,,,,,,,,,,,,1,3,1,1995,4,4 7,,,0,,,,,,,,1,,,,3,,
1995030102,3,1,1995,,,,,,,2,,,,,2,775,0,,,,11,,,,0,,,,,,,,,,,,,,,,,,1,3,1,1995,4,4 7,,,0,,,,,,,,1,,,,,,
1995030103,3,1,1995,12,7,1998,,,,2,,,,,2,630,0,,,,11,,,,0,,,,,,,,,,,,,,,,,,1,3,1,1995,4,4 7,,,0,,,,,,,,1,,,,3,,
1995030104,3,1,1995,,,,12,8,1998,2,,,,,2,475,0,,,,11,,,,0,,,,,,,,,,,,,,,,,,1,3,1,1995,4,4 7,,,0,,,,,,,,1,,,,,,
1995030105,3,1,1995,11,10,1997,,,,2,,,,,2,652,0,,,,11,,,,0,,,,,,,,,,,,,,,,,,1,3,1,1995,4,4 7,,,0,,,,,,,,1,,,,3,,
1995030201,3,2,1995,,,,,,,2,,,,,2,150,,,,,11,,,,1,5,,,8,,1,3,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,0,10
1995031101,3,11,1995,3,29,1995,,,,230,,,,,230,20,1,1830,0,,13,,,,1,8,4,7,1,,2,2,1,,,1,,,,1,,,1,3,14,1995,5,8,,,0,,,,1,,,,1,,,,8,2,8
1995031601,3,16,1995,8,2,1995,,,,2,,,,,2,710,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,5,5,5
1995031701,3,17,1995,,,,11,6,1995,20,,,,,20,2,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
1995031702,3,17,1995,,,,,,,20,,,,,20,390,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
1995031703,3,17,1995,,,,,,,20,,,,,20,200,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
1995031704,3,17,1995,,,,,,,20,,,,,20,255,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
1995031705,3,17,1995,,,,,,,20,,,,,20,210,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
1995031706,3,17,1995,,,,,,,20,,,,,20,732,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
1995032001,3,20,1995,,,,,,,20,,,,,20,2,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032002,3,20,1995,,,,,,,20,,,,,20,390,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032003,3,20,1995,,,,,,,20,,,,,20,255,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032004,3,20,1995,,,,,,,20,,,,,20,210,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032005,3,20,1995,,,,,,,20,,,,,20,200,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032006,3,20,1995,,,,,,,20,,,,,20,732,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032007,3,20,1995,9,3,1997,,,,20,,,,,20,2,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,10,5,5
1995032008,3,20,1995,,,,,,,20,,,,,20,390,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032009,3,20,1995,,,,,,,20,,,,,20,200,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032010,3,20,1995,,,,,,,20,,,,,20,255,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032011,3,20,1995,,,,,,,20,,,,,20,210,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995032012,3,20,1995,,,,,,,20,,,,,20,732,0,,,,13,,,,1,1,,,4,,1,2,3,,,1,,,,1,,,1,3,20,1995,1,3,,,0,,,,1,,,,1,,,,,,
1995033001,3,30,1995,5,29,1998,,,,2,,,,,2,640,0,,,,13,,,,1,5,,,5,,2,3,,,,1,,,,,,,1,3,30,1995,4,4,,,0,,,,1,,,,1,,,,10,,
1995041201,4,12,1995,,,,,,,70,,,,,70,750,0,,,,13,,,,1,6,,,4,,1,1,3,,,1,,,,,,,1,4,12,1995,5,3,,,1,,,,1,,,,1,,,,,,
1995041301,4,13,1995,11,10,1997,,,,2,,,,,2,660,0,,,,11,,,,1,5,3,,8,,2,1,4,,,2,,,,1,,,0,,,,,,,,0,,,,,,,,,,,,3,5,5
1995041302,4,13,1995,11,10,1997,,,,2,,,,,2,652,0,,,,11,,,,1,5,3,,8,,2,2,4,,,2,,,,1,,,1,4,13,1995,4,7,,,0,,,,2,,,,,,,,3,,
1995042801,4,28,1995,2,26,1996,,,,600,,,,,600,1000,0,,,,13,,,EU is target,1,6,,,10,,2,3,3,,,1,,,,1,,,1,4,28,1995,5,9,,,0,,,,1,,,,1,,,,10,5,5
1995050201,5,2,1995,6,1,1995,,,,20,,,,,20,325,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,5,2,1995,1,3,,,0,,,,1,20000000,CAD,10,1,20000000,CAD,10,8,1,9
1995051001,5,10,1995,6,28,1995,,,,2,,,,,2,740,0,,,,13,,,,1,4,5,,4,,2,3,3,,,1,6,bln. USD,1995,1,,,0,,,,,,,,,,,,,,,,,,,,2,8,2
1995051501,5,15,1995,2,26,1996,,,,230,,,,,230,600,0,,,,13,,,,1,4,,,4,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,5,5,5
1995051901,5,19,1995,6,28,1995,,,,740,,,,,740,2,0,,,,13,,,,1,6,,,4,,2,2,3,,,1,9,bln. USD,1995,1,,,0,,,,,,,,,,,,,,,,,,,,5,6,4
