ID,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incomp,Terr,YEAR,Int,CumInt,Type,Startdate,StartPrec,StartDate2,Startprec2,EpEnd,EpEndDate,EpEndPrec,GWNOA,GWNOA2nd,GWNOB,GWNOB2nd,GWNOLoc,Region,Version
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1976,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1977,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1978,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1979,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1980,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1981,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1982,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1983,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1984,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1985,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1986,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1987,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1988,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1989,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1990,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1991,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1992,2,1,3,1948-12-31,3,1949-01-15,1,1,1992-04-28,1,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1995,1,1,3,1948-12-31,3,1995-02-09,1,1,1995-12-31,5,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1997,1,1,3,1948-12-31,3,1997-02-23,2,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,1998,1,1,3,1948-12-31,3,1997-02-23,2,1,1998-12-31,5,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,"God's army, KNU","1022, 1021",,1,Karen,2000,1,1,3,1948-12-31,3,2000-11-02,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,2001,1,1,3,1948-12-31,3,2000-11-02,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,2002,1,1,3,1948-12-31,3,2000-11-02,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,2003,1,1,3,1948-12-31,3,2000-11-02,1,1,2003-12-31,5,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,2005,1,1,3,1948-12-31,3,2005-04-12,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,2006,1,1,3,1948-12-31,3,2005-04-12,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,2007,1,1,3,1948-12-31,3,2005-04-12,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,2008,1,1,3,1948-12-31,3,2005-04-12,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,KNU,1021,,1,Karen,2009,1,1,3,1948-12-31,3,2005-04-12,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,"KNU, DKBA 5","1021, 1992",,1,Karen,2010,1,1,3,1948-12-31,3,2005-04-12,1,0,,,775,,,,775,3,4-2013
23,Myanmar (Burma),Myanmar (Burma),,"KNU, DKBA 5","1021, 1992",,1,Karen,2011,1,1,3,1948-12-31,3,2005-04-12,1,1,2011-11-24,1,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,"CPB, CPB-RF, PVO - ""White Band"" faction","1023, 1024, 1025",,2,,1948,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,"CPB, CPB-RF, PVO - ""White Band"" faction","1023, 1024, 1025",,2,,1949,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,"CPB, CPB-RF, PVO - ""White Band"" faction","1023, 1024, 1025",,2,,1950,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,"CPB, PVO - ""White Band"" faction","1023, 1025",,2,,1951,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,"CPB, PVO - ""White Band"" faction","1023, 1025",,2,,1952,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,"CPB, PVO - ""White Band"" faction","1023, 1025",,2,,1953,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1954,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1955,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1956,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1957,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1958,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1959,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1960,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1961,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1962,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1963,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1964,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1965,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1966,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1967,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1968,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1969,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,"CPB, CPB-RF","1023, 1024",,2,,1970,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1971,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1972,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1973,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1974,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1975,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1976,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1977,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1978,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1979,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1980,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1981,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1982,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1983,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1984,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1985,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1986,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1987,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,CPB,1023,,2,,1988,2,1,3,1948-02-29,4,1948-02-29,4,1,1988-12-31,1,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,ABSDF,1026,,2,,1990,1,1,3,1948-02-29,4,1990-03-20,2,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,ABSDF,1026,,2,,1991,1,1,3,1948-02-29,4,1990-03-20,2,0,,,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,ABSDF,1026,,2,,1992,1,1,3,1948-02-29,4,1990-03-20,2,1,1992-12-31,5,775,,,,775,3,4-2013
24,Myanmar (Burma),Myanmar (Burma),,ABSDF,1026,,2,,1994,1,1,3,1948-02-29,4,1994-01-01,2,1,1994-12-31,5,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1948,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1949,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1950,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1951,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1952,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1953,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1954,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1955,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1956,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"APLP, Mujahid Party","1934, 1949",,1,Arakan,1957,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,Mujahid Party,1949,,1,Arakan,1958,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,Mujahid Party,1949,,1,Arakan,1959,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,Mujahid Party,1949,,1,Arakan,1960,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,Mujahid Party,1949,,1,Arakan,1961,1,0,3,1948-01-31,4,1948-01-31,4,1,1961-11-15,1,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1964,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1965,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1966,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1967,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1968,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1969,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1970,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1971,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ANLP, CPA","1933, 1936",,1,Arakan,1972,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"CPA, RPF","1936, 1952",,1,Arakan,1973,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,RPF,1952,,1,Arakan,1974,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,RPF,1952,,1,Arakan,1975,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,RPF,1952,,1,Arakan,1976,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"RPF, ALP","1932, 1952",,1,Arakan,1977,1,0,3,1948-01-31,4,1964-01-31,4,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,RPF,1952,,1,Arakan,1978,1,0,3,1948-01-31,4,1964-01-31,4,1,1978-12-31,5,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,"ARIF, RSO","1028, 1029",,1,Arakan,1991,1,0,3,1948-01-31,4,1991-12-29,1,0,,,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,ARIF,1028,,1,Arakan,1992,1,0,3,1948-01-31,4,1991-12-29,1,1,1992-12-31,5,775,,,,775,3,4-2013
25,Myanmar (Burma),Myanmar (Burma),,RSO,1029,,1,Arakan,1994,1,0,3,1948-01-31,4,1994-12-31,5,1,1994-12-31,5,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1949,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1950,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MFL-MUF,1030,,1,Mon,1951,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MPF,1031,,1,Mon,1952,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MPF,1031,,1,Mon,1953,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MPF,1031,,1,Mon,1954,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MPF,1031,,1,Mon,1955,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MPF,1031,,1,Mon,1956,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MPF,1031,,1,Mon,1957,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,MPF,1031,,1,Mon,1958,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,NMSP,1032,,1,Mon,1959,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,NMSP,1032,,1,Mon,1960,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,NMSP,1032,,1,Mon,1961,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,NMSP,1032,,1,Mon,1962,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,NMSP,1032,,1,Mon,1963,1,0,3,1948-12-31,3,1949-02-28,3,1,1963-12-31,5,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,NMSP,1032,,1,Mon,1990,1,0,3,1948-12-31,3,1990-03-27,1,1,1990-12-31,5,775,,,,775,3,4-2013
26,Myanmar (Burma),Myanmar (Burma),,BMA,1033,,1,Mon,1996,1,0,3,1948-12-31,3,1996-12-31,3,1,1996-12-31,1,775,,,,775,3,4-2013
27,Costa Rica,Costa Rica,,National Liberation Army,1586,,2,,1948,2,1,3,1948-03-03,2,1948-03-03,2,1,1948-04-20,1,94,,,,94,5,4-2013
28,"Hyderabad, India",Hyderabad,,India,750,,1,Hyderabad,1948,2,1,2,1948-09-13,2,1948-09-13,2,1,1948-09-18,1,-99,,750,,"-99, 750",3,4-2013
29,India,India,,CPI,1019,,2,,1948,2,1,3,1948-05-01,1,1948-09-18,2,0,,,750,,,,750,3,4-2013
29,India,India,,CPI,1019,,2,,1949,2,1,3,1948-05-01,1,1948-09-18,2,0,,,750,,,,750,3,4-2013
29,India,India,,CPI,1019,,2,,1950,2,1,3,1948-05-01,1,1948-09-18,2,0,,,750,,,,750,3,4-2013
29,India,India,,CPI,1019,,2,,1951,2,1,3,1948-05-01,1,1948-09-18,2,1,1951-12-31,5,750,,,,750,3,4-2013
29,India,India,,CPI-ML,1034,,2,,1969,1,1,3,1948-09-18,2,1969-12-31,5,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-ML,1034,,2,,1970,1,1,3,1948-09-18,2,1969-12-31,5,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-ML,1034,,2,,1971,1,1,3,1948-09-18,2,1969-12-31,5,1,1971-12-31,5,750,,,,750,3,4-2013
29,India,India,,PWG,1035,,2,,1990,1,1,3,1948-12-31,6,1990-12-31,5,0,,,750,,,,750,3,4-2013
29,India,India,,PWG,1035,,2,,1991,1,1,3,1948-12-31,6,1990-12-31,5,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,1992,1,1,3,1948-12-31,6,1990-12-31,5,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,1993,1,1,3,1948-12-31,6,1990-12-31,5,0,,,750,,,,750,3,4-2013
29,India,India,,PWG,1035,,2,,1994,1,1,3,1948-12-31,6,1990-12-31,5,1,1994-12-31,5,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,1996,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,PWG,1035,,2,,1997,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,1998,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,1999,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,2000,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,2001,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,2002,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,2003,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,"MCC, PWG","1036, 1035",,2,,2004,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-Maoist ,1037,,2,,2005,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-Maoist ,1037,,2,,2006,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-Maoist ,1037,,2,,2007,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-Maoist ,1037,,2,,2008,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-Maoist ,1037,,2,,2009,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-Maoist ,1037,,2,,2010,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
29,India,India,,CPI-Maoist ,1037,,2,,2011,1,1,3,1948-12-31,6,1996-04-03,1,0,,,750,,,,750,3,4-2013
30,"Egypt, Iraq, Israel, Jordan, Lebanon, Syria","Egypt, Iraq, Jordan, Lebanon, Syria",,Israel,666,,1,Palestine,1948,2,1,2,1948-04-15,1,1948-04-15,1,0,,,"651, 645, 663, 660, 652",,666,,"651, 645, 666, 663, 660, 652",2,4-2013
30,"Egypt, Iraq, Israel, Jordan, Lebanon, Syria","Egypt, Iraq, Jordan, Lebanon, Syria",,Israel,666,,1,Palestine,1949,1,1,2,1948-04-15,1,1948-04-15,1,1,1949-01-07,1,"651, 645, 663, 660, 652",,666,,"651, 645, 666, 663, 660, 652",2,4-2013
31,Malaysia,United Kingdom,,CPM,1038,,1,Malaya,1948,1,0,1,1948-06-19,1,1948-06-19,1,0,,,200,,,,820,3,4-2013
31,Malaysia,United Kingdom,New Zealand,CPM,1038,,1,Malaya,1949,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,920,,,820,3,4-2013
31,Malaysia,United Kingdom,"Australia, New Zealand",CPM,1038,,1,Malaya,1950,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4-2013
31,Malaysia,United Kingdom,"Australia, New Zealand",CPM,1038,,1,Malaya,1951,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4-2013
31,Malaysia,United Kingdom,"Australia, New Zealand",CPM,1038,,1,Malaya,1952,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4-2013
31,Malaysia,United Kingdom,"Australia, New Zealand",CPM,1038,,1,Malaya,1953,2,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4-2013
31,Malaysia,United Kingdom,"Australia, New Zealand",CPM,1038,,1,Malaya,1954,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4-2013
31,Malaysia,United Kingdom,"Australia, New Zealand",CPM,1038,,1,Malaya,1955,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,4-2013
